Nr.,LevelID,Name,Description,Level,Ref ID
201,2.2.4.1.17.3,Provider Dispute Resolution - Optum,"Processes for documenting, investigating, and resolving disputes with providers.",GroupCapability L3,421-3370-0
202,2.2.4.1.17.4,Third Party Reviews - Optum,The processes surrounding the inclusion of third parties in the reviews of the appeals and grievances.,GroupCapability L3,421-5272-0
203,2.2.4.2,Manage Consumer Eligibility & Enrollment - Optum,"Customer Eligibility:
1) The structures related to who the customer is, how they break down their employee populations and what those populations are eligible for in terms of services and insurance benefits.

2) The establishment of a person over time with their associated benefit information.",GroupCapability L1,421-1788-0
204,2.2.4.2.1,Enroll Consumers - Optum,Sign up & set-up prospective members to appropriate benefits based on purchased Optum products & services.,GroupCapability L2,421-2674-0
205,2.2.4.2.1.1,Batch Enrollment and Update of Pharmacy Members - Optum,"End-to-end process for receiving, unzipping, decrypting, transforming, validating, loading, and reporting on eligiblity files.  Primary capability for managing member eligibility in the pharmacy claims system.",GroupCapability L3,421-5308-0
206,2.2.4.2.1.2,Near Real Time Enrollment & Update of Pharmacy Members - Optum,,GroupCapability L3,421-5309-0
207,2.2.4.2.2,Onboard Consumers - Optum,Orient prospective members with appropriate benefits and services by sending relevant fulfillment materials and/or HSA cards.,GroupCapability L2,421-2675-0
208,2.2.4.2.3,Disenroll Consumers - Optum,Assist consumers with terminating medical benefit package through the enrollment process.,GroupCapability L2,421-2676-0
209,2.2.4.2.4,Determine Eligibility - Optum,Accept enquiries from providers and members regarding eligible benefits.  Determine and respond with covered benefits that member is eligible for based on Optum products.,GroupCapability L2,421-2673-0
210,2.2.4.2.5,Analyze & Reconcile Consumer Data - Optum,"Support prospective consumer and existing member data.
Maintenance of the Data:
- Daily / Weekly / Monthly data intake integrity
- Enrollment Maintenance
- Pre-Processing",GroupCapability L2,421-2677-0
211,2.2.4.3,Implement Customer Benefits & Services - Optum,"This capability includes the people, processes and technologies needed to efficiently and accurately set up the products, benefits and services purchased by Optum's customers",GroupCapability L1,421-1790-0
212,2.2.4.3.1,Define/Load Customer Group Structure & Accounts - Optum," Load, setup, and maintain all group and subgroup structure data  accounts in applicable systems.  Rx: Defining the account structure and benefit structure.",GroupCapability L2,421-2681-0
213,2.2.4.3.1.1,Financial Service Administration - Optum,,GroupCapability L3,421-3040-0
214,2.2.4.3.1.2,Product Setup & Configuration - Optum,The setup and configuration needed to on-board a new customer or add addtional products to an existing customer,GroupCapability L3,421-3062-0
215,2.2.4.3.1.3,Customer & Population Setup - Optum,"Post Sale Customer and Population import, set-up and configuration",GroupCapability L3,421-3063-0
216,2.2.4.3.2,Define/Load Product & Benefit Details,"Load and maintain all benefit details to allow claims payment and benefit quotes into applicable systems. Rx: Determine benefits, pricing, IT connectivity, Eligibility setup, ID Card & Member Communications development, incoming data definition, customized member mailings, pharmacy network definition, finance setup, determine outbound reporting requirements, customer service administration",GroupCapability L2,421-2682-0
217,2.2.4.3.3,Configure Systems & Workflow Details, Back-end system configuration in applicable systems to support benefits and claim payments,GroupCapability L2,421-2678-0
218,2.2.4.3.4,Load & Configure Eligibility Details & Processes - Optum,Load and manage setup of electronic eligibility files to applicable systems,GroupCapability L2,421-3041-0
219,2.2.4.3.5,Manage Pharmacy Benefit Plans & Services - Optum,"Gather pharmacy information, develop group structures and perform benefit load

Provide ongoing management of benefit plan configurations based on client and other inputs. Includes benefit plan changes resulting from formulary and program changes",GroupCapability L2,421-2680-0
220,2.2.4.3.5.1,Formulary Implementation & Publication - Optum,"Due to complexity of the drug information, formularies are managed outside of RxClaim. Once a formulary or change to it are approved, the changes need to be implemented in the transactional environment - RxClaim where they are used for claims adjudication.  Formularies also need to be published to downstream systems in a format that can be visualized for human consumption - Formulary Lookup Tools, Pricing, etc.",GroupCapability L3,421-5307-0
221,2.2.4.3.5.2,Implement Clinical Program Pharmacy Benefit Programs - Optum,Client installation and configuration of a program e.g. rDUR. Number of programs is 40. Most programs are run retrospectively.,GroupCapability L3,421-5318-0
222,2.2.4.3.5.3,Create & Maintain Standard & Custom Formulary - Optum,Formularies are list of drugs with attributes used for the adjudication of Rx claims under a specific benefit plan. The mapping of the client Rx benefits into a list of drugs and attributes is called formulary design. Each formulary is based on industry medication data provided by an external source (Medi-Span). Medi-Span provided periodic updates to the medication data. This updates need to be applied to the existing formularies. This updates are part of the formulary maintenance. Clients also request chnages to their formularies based on changing conditions. This process is also part of formulary maintenance.,GroupCapability L3,421-5305-0
223,2.2.4.3.5.4,Formulary Build - Optum,Ability to build a specific formulary base on industry medication data (Medi-Span) and rules that implement the benefit structure for a client. The rules are applied to the industry data and produce a list of medications that will be used for the adjudication of claims for the client.,GroupCapability L3,421-5306-0
224,2.2.4.3.5.5,Manage Provider/ Client Pricing - Optum,Updating RxClaim to reflect the pricing rules that have been agreed upon by the Providers and Clients as per our contracts.,GroupCapability L3,421-5320-0
225,2.2.4.3.5.6,Implement Pharmaceutical Manufacturer Programs - Optum,,GroupCapability L3,421-5321-0
226,2.2.4.3.6,Manage Drug Pricing & Reference Data - Optum,,GroupCapability L2,421-5303-0
227,2.2.4.3.9.1,Manage Drug Reference Data - Optum,"Manage master drug database including reference pricing, clinical/interaction, classification information supplied from external sources.",GroupCapability L3,421-5304-0
228,2.2.4.3.9.2,Manage & Maintain MAC Pricing - Optum,"Manage OptumRx Maximum Allowable Cost pricing data/lists.  Adjust MAC pricing for non-exclusive generics based on claims and pricing analytics in order to optimize network performance, GERs, etc.",GroupCapability L3,421-5319-0
229,2.2.4.4,Manage Client Identity,Manage Client Identity across products and services.,GroupCapability L1,421-6766-0
230,2.2.4.4.1,Implement Specialty Benefits - Optum,"Gather specialty plan information, develop group structures and perform benefit load",GroupCapability L2,421-2679-0
231,2.2.4.4.2,Implement Customer Services - Optum,,GroupCapability L2,421-5298-0
232,2.2.4.4.3,Manage Pharmacy Benefit Plans & Services - Optum,Provide ongoing management of benefit plan configurations based on client and other inputs.  Includes benefit plan changes resulting from formulary and program changes.,GroupCapability L2,421-5299-0
233,2.2.4.5,Archive,,GroupCapability L1,421-5893-0
234,2.2.5,Manage Operations - Optum,"The ability to manage all aspects of Optum's operations and in the case of business process outsource (BPO) management of Optum's customer's operations. This spans an array of services including but not limited to contact center services, intake and resolution of constituent appeals and grievances. From fulfillment to logistics. Includes all aspects of data operations from Intake to Output, meeting service levels, setting standards and strategies to achieve.",GroupDomain L0,421-2625-0
235,2.2.5.1,"Workforce, Training, Knowledge & Performance Management","Management of workforce in order to ensure timely customer service delivery.  Utilizing centralized documentation and processes in order to implement knowledge management best practices that increase agent proficiency and drive a consistent customer experience. Accurately assess and report the performance of service delivery  in order to deliver actionable key metrics to drive operational performance, enhance performance forums and reinforce flawless execution.",GroupCapability L1,421-2688-0
236,2.2.5.1.1,Workforce Management - Optum,"Workforce Management is the business capability defined as the ability to forecast, plan and schedule a workforce. It includes the ability to distribute work items using workflow, activity monitoring, intraday and performance management.",GroupCapability L2,421-2719-0
237,2.2.5.1.1.1,Forecasting - Optum,"The ability to maintain historical patterns, strip-out past event-driven anomalies, generate baselines across business groups and functions, include/anticipate known future event impacts, support and centralize forecasting adjustments and publish forecasts.",GroupCapability L3,421-3193-0
238,2.2.5.1.1.2,Capacity Planning - Optum,"The ability to develop and maintain service capacity models, account for performance guarantees and service level goals, provide for resource pooling solutions, perform workforce load balancing and resource shifting, leverage flex staffing, and provide scenario planning support.",GroupCapability L3,421-3194-0
239,2.2.5.1.1.3,Scheduling - Optum,"The ability to control scheduling scope and frequency, support shift flexibility across employees and functions, enforce priority and eligibility rules, provide for appropriate workforce mix and support schedule communication.",GroupCapability L3,421-3195-0
240,2.2.5.1.1.4,Workflow - Optum,"The ability to centralize work item tracking across items and channels, utilize consolidated business logic to prioritize queued work items, effectively deliver work items to service employees, provide work item inventory data for future forecasting and scheduling efforts, support automation of manual process steps.",GroupCapability L3,421-3371-0
241,2.2.5.1.1.5,Intraday Management - Optum,"The ability to conduct activity management oversight, monitor schedule adherence, perform schedule optimization, support real-time service level management activities, support and centralize exception management.",GroupCapability L3,421-3801-0
242,2.2.5.1.1.6,Activity Monitoring - Optum,"The ability to track start and stop time of widget processing, monitor agent activities during work hours to drive improvements.",GroupCapability L3,421-3816-0
243,2.2.5.1.1.7,Performance Management - Optum,"The ability to produce needed metrics for analysis, provide real-time and historical reports, provide actionable data to managers/supervisors, conduct reviews and deploy improvements.",GroupCapability L3,421-3817-0
244,2.2.5.1.2,Training Development & Delivery - Optum,Development and Delivery of Training geared towards providing the knowledge needed by people providing operational services.,GroupCapability L2,421-2720-0
245,2.2.5.1.2.1,Identify Training Needs - Optum,"Perform the analysis needed to identify current resource development opportunities, prioritize relative to business service level needs while anticipating trends and changes in the marketplace.",GroupCapability L3,421-3818-0
246,2.2.5.1.2.2,Develop Training - Optum,Develop Training material and coursework that efficiently and effectively teaches key skill and knowledge gaps.,GroupCapability L3,421-3819-0
247,2.2.5.1.2.3,Deliver Training - Optum,"Deliver training using techniques best suited to achieving optimal learning outcomes. Provide training that is timely and time sensitive, efficient and engaging.",GroupCapability L3,421-3820-0
248,2.2.5.1.3,Knowledge Management - Optum,The ability to manage the lifecycle of knowledge for constituents from sourcing through the optimized search and retrieval,GroupCapability L2,421-2721-0
249,2.2.5.1.3.1,"Knowledge Sourcing, Acquisition & Maintenance - Optum","The ability to source, acquire, monitor and keep current the most cost effective and high quality knowledge.",GroupCapability L3,421-3046-0
250,2.2.5.1.3.2,Knowledge Organization - Optum,"The ability to optimize the structure of knowledge repositories such that it is easy for constituents to find, filter and retrieve",GroupCapability L3,421-3047-0
251,2.2.5.1.3.3,Knowledge Strategy - Optum,"The ability to create and maintain an ongoing strategy specific to what knowledge to acquire, store, make available and remove in support of the evolving needs of constituents",GroupCapability L3,421-3048-0
